txn_id,date,inn,side,amount,purpose,iforest_score_debit
cb6c14ddfd66de033021a3cd3433ebf3343514356ab6af27498c92dcb226e293,2021-01-18,5ae9eeb0d29bc5c0,debit,1000000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 1000000-00 без налога (ндс),0.9999999972630507
b860707a3e5b516a1b6ae89329d51e47e3faced59aaae56072ed1539d07d5ba6,2021-11-22,9d8f54ae3b88911b,debit,836.96,возврат излишне уплаченая сумма сумма 836-96 без налога (ндс),0.9999999971779763
9bed5f6a6f2860a53a7bc7ded5f32e3da4959ca1a14406d2217a53942459fdbc,2019-10-10,ad57c94e5b8df8f6,debit,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.9999999968213871
fc6492a121cc21ae630ce6f5646c9e6a0c70f31cfd1310d616663d573ce4f6d3,2021-12-02,nan,debit,1000000.0,оплата по договор_15b9b24e626e займа №34 от 01.10.2021г. за займодавца хо сон дя,0.9999999967796083
4b45e9f893971edcaf10ede05b403119a072799bbf0c1ce03dc31a97aaafac09,2019-04-22,6ef5667d7851dcbc,debit,2000000.0,перевод денежных средств по договору № ли-1/220419 от 22.04.2019г. сумма 2000000-00 без налога (ндс),0.9999999966660382
9036a7b379e57325be6f4f2e57a7470b547e49af0f6ea557d5c54ddb627aaaf6,2024-02-02,d877722ca4e40f98,debit,157000.0,перевод средств между счетами сумма 157000-00 без налога (ндс),0.9999999965703561
975750bc636e2311c9e406a2f49c8cd1d51a6e32d22531c557f02ec01dda7479,2022-05-24,8d9e0be733f77f1c,debit,210000.0,взнос в уставной капитал от хо сон дя,0.9999999965511721
0bd2b72a77e6cb1004f0b709cde01a95a18ea31307f1e26b97e89acf325a9422,2020-12-01,659207c64fee1c66,debit,200000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 200000-00 без налога (ндс),0.9999999961264077
0bd58b9917fbf4fe361867753f305edde347d07e6e48cc06be9dc0de796af2fd,2022-08-19,7ad54077510c09e4,debit,4000.0,выдача займа по договору №4-си/170621 от date_8b1fbb2a73df сумма 4000-00 без налога (ндс),0.9999999958490057
6a717fcfc5167589049d64862bd50911f1c698ba6465e40180ae6b727cf07bab,2019-10-31,89e588b9010869a4,debit,300000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-19/041019 от 04.10.19г сумма 300000-00 без налога (ндс),0.9999999950773394
d7166716e368d7eae309823a1ebd5a17b7b8a29b50518d66d988cd61e53dc60b,2024-07-05,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.9944622116680417
a914c41a13ec94ad2efd292d7838e5e5e237989bc7b69679fa5c0601739eabc9,2019-01-15,ad57c94e5b8df8f6,debit,3400000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 3400000-00 без налога (ндс),0.9903638893675795
5f5e7366fb6d8503306078d70edcfab911d428bdce3b8ea49cf31afcb81f87af,2022-04-13,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60036386 date_b34221519813 09:16:14 вноситель аман в.в.(170091651) 14, займы займ от учеридителя хо сон дя",0.9875148038221848
6d8d80825f7870982430d6d74a261fdc16f37c8328bda3cf749ebdb96a8c20dd,2022-12-14,d877722ca4e40f98,debit,1500.0,перевод средств между счетами сумма 1500-00 без налога (ндс),0.9806382347150229
6f692936c4d37e911bb4758e9c67fadc3ac4d12a11619e4b45807e9a0742409a,2021-05-21,5ae9eeb0d29bc5c0,debit,2350000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 2350000-00 без налога (ндс),0.9777786204772774
a1fa1d9442c14d695a344eca40492d03df648d014fbb212c2ba6fceead7c85b6,2020-09-17,8d9e0be733f77f1c,debit,2500.0,"возврат комиссии по акции ""будущее за картой-2"" от date_6e14bdd53564.",0.9495045941300355
80a4d06e0f684f18e242e0da2f8d46e3d6536669527ca709f1bfa19ab995e48d,2020-12-08,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.9491884657661012
a4e1bd5fa7d5329e1e7a3b3c81151e7733fd551ffcf2b5ee730ff2611a3cce78,2020-12-09,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.9491884657661012
8d33a5dfc5ccfab1674e92509c2c2293bfe0fe119db9e9bda73b114380eebd0b,2022-07-07,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60197392 date_938759647e83 04:38:34 вноситель аман вадим владимирович(170091651) 14, займы взнос на расчетный счет",0.9466708837898669
370dbae15a9c15817edb7746d77c4235b85dbeb8686b077522aacf8ba5798937,2023-01-09,d877722ca4e40f98,debit,960000.0,перевод средств между счетами сумма 960000-00 без налога (ндс),0.9374159492894512
66deb13553d22812b87a7bf046ec8c157a63d9e5c02b18a468312ac7296a5797,2021-01-19,5ae9eeb0d29bc5c0,debit,1250000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 1250000-00 без налога (ндс),0.932716924914629
f36d721896ed517badec215c4ee2368ba7df820c715b9123e522e2005e835768,2024-12-16,d877722ca4e40f98,debit,32000.0,перевод средств между счетами сумма 32000-00 без налога (ндс),0.9213230287853068
f352885e0b382f7eea32b30fe76f98b96f912d8ca9d098d14629f87133d8b78c,2021-05-11,7ad54077510c09e4,debit,200000.0,оплата по договору займа №2-си/260121 сумма 200000-00 без налога (ндс),0.9184536489430041
bb089adaf98c26a48643d89652108267b24744f5ee87ff504813c0e62a7ce135,2024-12-03,d877722ca4e40f98,debit,1000.0,перевод средств между счетами сумма 1000-00 без налога (ндс),0.9148703646160139
2e4423a6c2a1bcce78009d6ad9f48573b568b5d3aaaffa076bccad84fd317684,2024-02-16,d877722ca4e40f98,debit,150000.0,перевод средств между счетами сумма 150000-00 без налога (ндс),0.9102053491969108
7354082e9dab77be68f72ff9fd976ab0551997029355459b2218bc7e277f4880,2021-01-11,5ae9eeb0d29bc5c0,debit,200000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 200000-00 без налога (ндс),0.9028873121654291
450fd0099937de8a372e3c268db2484046e88707f76785e399c45568966627a7,2023-01-12,d877722ca4e40f98,debit,555000.0,перевод средств между счетами сумма 555000-00 без налога (ндс),0.9001845838208249
c86a7374d300a7221f87c35ad1680053fb10925ffff69062530306a49d3dcb72,2023-01-09,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.8976689334474676
bee78213ba5ad699964875b36f1359421a3eb10591ca0c835dc894971448b2ab,2019-07-10,6ef5667d7851dcbc,debit,2000000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 2000000-00 без налога (ндс),0.8915425529678204
a3ae40ed83928974a81d8404781505bdb639cfbefbeebbbdcbb3a385b6939b7f,2019-01-09,d877722ca4e40f98,debit,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.8885607809233347
b0c90e36952a4dd06e0a25f627e509c9d31ab7c7272897b3182c0638cb7a2338,2019-01-10,ad57c94e5b8df8f6,debit,1000000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1000000-00 без налога (ндс),0.8799796338307413
6b7af3c4bd400bb79f24599ef4ce76b70effb51e92eddcad192a140cd087c528,2025-01-17,d877722ca4e40f98,debit,2000.0,перевод средств между счетами сумма 2000-00 без налога (ндс),0.8677444319930282
35d2fb8d4afde2779816cbdfb5fe352ffab1bbde7e61b2f14319c1db58356255,2022-01-11,8d9e0be733f77f1c,debit,30000.0,"<si>прием ден. нал. через ус 60035907 date_9d342e8ef2d2 09:29:50 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.8667284950894817
1e480fbbb5657e7fe8d33b67b9c3c8e7837365c9718b89f93c0c1592e8018c39,2019-01-15,d877722ca4e40f98,debit,3400000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 3400000-00 в т.ч. ндс (20%) 566666-67,0.8641820463892348
59cbc42a0dcb21151f50ac538946dd16c9f38e14862febd6952d7f4e7d419a87,2019-09-16,ad57c94e5b8df8f6,debit,916000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 916000-00 без налога (ндс),0.8636592774614585
0d0fb5eb5f2eeed84e00eac7fa71c21b68446d1dd471a9758f0668a4be48d2a7,2023-12-15,d877722ca4e40f98,debit,4040000.0,перевод средств между счетами сумма 4040000-00 без налога (ндс),0.8536258155729233
85917fb2f9d436176b89ab965d277de5a0de96b401fd2de4a267ff1a8b3ea726,2019-05-28,6ef5667d7851dcbc,debit,1000000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 1000000-00 без налога (ндс),0.852605246813503
8dc59c8ef8d9b244b4e1d6d95f2d8fbdd32cef2eaa50fb4331c2cad5ee72826f,2024-07-05,d877722ca4e40f98,debit,1460.68,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '29/02/2024' по '31/03/2024' за 31 дней. ндс не облагается,0.848620418206506
b0b237480b541e5d746b4aa1338c9217547fbef6bd6a1f49de17aaaceedae0e5,2019-01-14,d877722ca4e40f98,debit,6000000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 6000000-00 в т.ч. ндс (20%) 1000000-00,0.8461186829389352
14639c186012a7afb002171a2328ec48263c55b84c65bb22cad906b7cec8fe54,2024-02-02,d877722ca4e40f98,debit,157063.0,оплата по сч.№3 от date_d7573227b0d5 сумма 157063-00 в т.ч. ндс (20%) 26177-17,0.8449250295493976
55bf735c0907a1a41898c5c0e0cba0c19df457574b1b71ecb13c112b353ae940,2019-01-25,89e588b9010869a4,debit,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.8441801933242694
dd32e1a2b4dbd8b7d953feadfffecbb3d82932b66fb3ee7a89e18b90c09aa878,2019-03-28,89e588b9010869a4,debit,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.8341231767722915
e39b126701f21067f274fb56a3068448875836603fc785815bcf65696f610a7d,2019-01-14,ad57c94e5b8df8f6,debit,1700000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1700000-00 без налога (ндс),0.8340748642310735
4c8b24af9d533e3ea44632ec36501967df5eaeb2509f542adad19ab50dfb0cc6,2021-07-20,d877722ca4e40f98,debit,1035949.85,налог на имущество организаций за 2 квартал 2021 года,0.8279916221456131
c9dce093564c560801675d181a67826ffa8a8cef3c343e131bc71c326c5c9d47,2021-07-20,d877722ca4e40f98,debit,1214381.15,налог на имущество организаций за 1 квартал 2021 года,0.8279916221456131
50c7df95420193079ee1a5f8283bf1b1e681abada8f6911c3c693f089a5aa586,2022-12-14,d877722ca4e40f98,debit,1494.16,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/09/2022' по '30/09/2022' за 30 дней. ндс не облагается,0.8195055575757835
14fc708eaf9817efc2ac22f042362fddbd324f9027bd1ecc8335364b9ab59b7f,2024-02-02,d877722ca4e40f98,debit,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №40 (157063 rur ) от 02/02/24 без ндс",0.8161469836172003
d782d91313ad415cab54fe7f419d613ee5affd7cb8cf0442c943d668c924a59f,2019-01-11,d877722ca4e40f98,debit,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.814581918388096
4ba2d80a8dabfbb1724a1356d266131f737bfcf8b162a23d27010d4eb7f5b9b2,2019-03-15,ad57c94e5b8df8f6,debit,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.8145605204905477
38eaaa16f3d3763368c4a1b5ae1fdde57e8bbedab301931a6135540b25a7a6e0,2019-04-30,89e588b9010869a4,debit,10000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-16/220419 от 22.04.19 сумма 10000-00 без налога (ндс),0.8092787184099285
8c91fbec3cf8b84fdd9b69ed25b6c6f129e148aad18cfba0ba4b3c3fc203c4b1,2019-05-07,6ef5667d7851dcbc,debit,1600000.0,перевод денежных средств по договору № ли-1/220419 от 22.04.2019г. сумма 1600000-00 без налога (ндс),0.8090391825012679
